,transaction_date,customer_id,description,stock_code,invoice_no,quantity,sales,unit_price
259,12/3/2020 12:48,16477.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,536960,1,23.7,23.7
260,12/3/2020 12:48,16477.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536960,1,17.7,17.7
261,12/3/2020 12:57,12600.0,Earth Rated Dog Poop Bags,85099B,536967,5,58.5,11.7
262,12/3/2020 13:09,16013.0,ProBiotic Supplements for Dogs,79321,536968,8,204.0,25.5
263,12/3/2020 13:12,17949.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536970,20,1314.0,65.7
264,12/3/2020 13:59,12682.0,Pet Grooming Brush,20725,536974,2,19.8,9.9
265,12/3/2020 14:04,14911.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,536975,2,47.4,23.7
266,12/3/2020 14:04,14911.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536975,1,17.7,17.7
267,12/3/2020 14:04,14911.0,ProBiotic Supplements for Dogs,79321,536975,1,29.7,29.7
268,12/3/2020 14:04,14911.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536975,1,76.5,76.5
269,12/3/2020 14:18,14723.0,Dog and Puppy Pads,85123A,536976,2,35.4,17.7
270,12/3/2020 14:26,17819.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536980,3,197.1,65.7
271,12/3/2020 14:27,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,536982,13,726.96,55.92
272,12/3/2020 14:27,,Dog and Puppy Pads,85123A,536982,6,243.72,40.62
273,12/3/2020 14:27,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536982,13,528.06,40.62
274,12/3/2020 14:27,,ProBiotic Supplements for Dogs,79321,536982,6,396.72,66.12
275,12/3/2020 14:27,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536982,6,917.64,152.94
276,12/3/2020 14:35,17841.0,ProBiotic Supplements for Dogs,79321,536984,4,102.0,25.5
277,12/3/2020 14:40,15373.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,536985,1,23.7,23.7
278,12/3/2020 14:40,15373.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536985,1,76.5,76.5
279,12/3/2020 14:54,17198.0,Dog and Puppy Pads,85123A,536987,1,17.7,17.7
280,12/3/2020 15:05,17238.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536988,1,17.7,17.7
281,12/3/2020 15:19,14396.0,Dog and Puppy Pads,85123A,536993,1,17.7,17.7
282,12/3/2020 16:02,16725.0,ProBiotic Supplements for Dogs,79321,537023,1,29.7,29.7
283,12/3/2020 16:35,12395.0,Earth Rated Dog Poop Bags,85099B,537026,2,23.4,11.7
284,12/3/2020 17:20,13081.0,Sheba Perfect Portions Pat Wet Cat Food,22197,537034,4,20.4,5.1
285,12/3/2020 17:28,15545.0,Pet Odor Eliminator,84879,537036,2,20.28,10.14
286,12/5/2020 10:03,17243.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537037,2,47.4,23.7
287,12/5/2020 10:12,15465.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537038,14,214.2,15.3
288,12/5/2020 10:12,15465.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537038,3,197.1,65.7
289,12/5/2020 10:27,13089.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537040,8,525.6,65.7
290,12/5/2020 10:45,13838.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537042,1,76.5,76.5
291,12/5/2020 10:52,18055.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537044,1,23.7,23.7
292,12/5/2020 10:52,18055.0,Dog and Puppy Pads,85123A,537044,1,17.7,17.7
293,12/5/2020 10:58,18109.0,Dog and Puppy Pads,85123A,537046,1,17.7,17.7
294,12/5/2020 10:58,18109.0,NexGard Chew for Dogs,82484,537046,1,38.7,38.7
295,12/5/2020 11:02,13069.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537047,1,17.7,17.7
296,12/5/2020 11:02,13069.0,Pet Grooming Brush,20725,537047,2,19.8,9.9
297,12/5/2020 11:04,16241.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537049,1,17.7,17.7
298,12/5/2020 11:12,15708.0,Dog and Puppy Pads,85123A,537051,1,17.7,17.7
299,12/5/2020 11:15,16839.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537052,3,197.1,65.7
300,12/5/2020 11:40,16931.0,Dog and Puppy Pads,85123A,537054,1,17.7,17.7
301,12/5/2020 11:45,16814.0,Dog and Puppy Pads,85123A,537055,1,17.7,17.7
302,12/5/2020 11:45,16814.0,Pet Odor Eliminator,84879,537055,3,30.42,10.14
303,12/5/2020 11:49,15351.0,Earth Rated Dog Poop Bags,85099B,537057,1,11.7,11.7
304,12/5/2020 11:49,15351.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537057,1,17.7,17.7
305,12/5/2020 11:49,15351.0,Sheba Perfect Portions Pat Wet Cat Food,22197,537057,1,5.1,5.1
306,12/5/2020 11:57,12567.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,537065,1,27.9,27.9
307,12/5/2020 11:57,12567.0,Pet Grooming Brush,20725,537065,2,19.8,9.9
308,12/5/2020 11:57,12567.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537065,1,76.5,76.5
309,12/5/2020 12:09,16353.0,ProBiotic Supplements for Dogs,79321,537117,8,204.0,25.5
310,12/5/2020 12:13,13831.0,Dog and Puppy Pads,85123A,537127,22,336.6,15.3
311,12/5/2020 12:13,18118.0,Dog and Puppy Pads,85123A,537126,1,17.7,17.7
312,12/5/2020 12:13,18118.0,Earth Rated Dog Poop Bags,85099B,537126,1,11.7,11.7
313,12/5/2020 12:13,18118.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537126,1,17.7,17.7
314,12/5/2020 12:13,18118.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537126,1,11.7,11.7
315,12/5/2020 12:15,12841.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537128,1,17.7,17.7
316,12/5/2020 12:15,12841.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,537128,1,27.9,27.9
317,12/5/2020 12:15,12841.0,ProBiotic Supplements for Dogs,79321,537128,1,29.7,29.7
318,12/5/2020 12:23,17796.0,Rechargeable Pet Nail Grinder,22960,537130,1,25.5,25.5
319,12/5/2020 12:26,15716.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537131,1,23.7,23.7
320,12/5/2020 12:26,15716.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537131,1,17.7,17.7
321,12/5/2020 12:26,15716.0,Pet Odor Eliminator,84879,537131,3,30.42,10.14
322,12/5/2020 12:29,18156.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537133,1,23.7,23.7
323,12/5/2020 12:29,18156.0,Sheba Perfect Portions Pat Wet Cat Food,22197,537133,1,5.1,5.1
324,12/5/2020 12:35,17059.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537135,1,23.7,23.7
325,12/5/2020 12:35,17059.0,Earth Rated Dog Poop Bags,85099B,537135,1,11.7,11.7
326,12/5/2020 12:35,17059.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537135,1,17.7,17.7
327,12/5/2020 12:35,17059.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537135,1,11.7,11.7
328,12/5/2020 12:35,17059.0,Pet Grooming Brush,20725,537135,1,9.9,9.9
329,12/5/2020 12:35,17059.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537135,1,76.5,76.5
330,12/5/2020 12:43,16327.0,Pet Grooming Brush,20725,537137,1,9.9,9.9
331,12/5/2020 12:43,16327.0,Pet Odor Eliminator,84879,537137,3,30.42,10.14
332,12/5/2020 12:44,17211.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537138,1,23.7,23.7
333,12/5/2020 12:44,17211.0,Dog and Puppy Pads,85123A,537138,1,17.7,17.7
334,12/5/2020 12:44,17211.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537138,1,17.7,17.7
335,12/5/2020 12:47,17026.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537139,1,76.5,76.5
336,12/5/2020 12:57,12748.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,537142,1,27.9,27.9
337,12/5/2020 12:57,15570.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537141,2,35.4,17.7
338,12/5/2020 13:00,15880.0,Dog and Puppy Pads,85123A,537144,1,17.7,17.7
339,12/5/2020 13:00,15880.0,Earth Rated Dog Poop Bags,85099B,537144,1,11.7,11.7
340,12/5/2020 13:00,15880.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537144,1,17.7,17.7
341,12/5/2020 13:00,15880.0,Sheba Perfect Portions Pat Wet Cat Food,22197,537144,1,5.1,5.1
342,12/5/2020 13:03,16718.0,Rechargeable Pet Nail Grinder,22960,537153,1,25.5,25.5
343,12/5/2020 13:05,15808.0,Earth Rated Dog Poop Bags,85099B,537154,4,46.8,11.7
344,12/5/2020 13:05,15808.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537154,1,17.7,17.7
345,12/5/2020 13:05,15808.0,ProBiotic Supplements for Dogs,79321,537154,1,29.7,29.7
346,12/5/2020 13:17,14527.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537159,1,23.7,23.7
347,12/5/2020 13:17,14527.0,NexGard Chew for Dogs,82484,537159,1,38.7,38.7
348,12/5/2020 13:18,14161.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537160,1,17.7,17.7
349,12/5/2020 13:29,13767.0,Pet Odor Eliminator,84879,537179,6,60.84,10.14
350,12/5/2020 13:42,16402.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537192,1,11.7,11.7
351,12/5/2020 13:55,15311.0,Indoor Pet Camera (Wi-Fi),22502,537195,1,35.7,35.7
352,12/5/2020 13:55,15311.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537195,1,17.7,17.7
353,12/5/2020 13:55,15311.0,ProBiotic Supplements for Dogs,79321,537195,4,102.0,25.5
354,12/5/2020 13:55,15426.0,Canned Cat Food,21137,537196,4,81.36,20.34
355,12/5/2020 13:55,15426.0,Pet Odor Eliminator,84879,537196,1,10.14,10.14
356,12/5/2020 14:06,15894.0,Sheba Perfect Portions Pat Wet Cat Food,22197,537199,1,5.1,5.1
357,12/5/2020 14:19,12472.0,Rechargeable Pet Nail Grinder,22960,537201,2,45.0,22.5
358,12/5/2020 14:19,12472.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537201,1,76.5,76.5
359,12/5/2020 14:45,15555.0,Pet Odor Eliminator,84879,537204,2,20.28,10.14
360,12/5/2020 14:52,13034.0,Pet Odor Eliminator,84879,537205,2,20.28,10.14
361,12/5/2020 15:02,15235.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537206,1,23.7,23.7
362,12/5/2020 15:06,17402.0,Rechargeable Pet Nail Grinder,22960,537207,1,25.5,25.5
363,12/5/2020 15:12,15889.0,Pet Odor Eliminator,84879,537208,2,20.28,10.14
364,12/5/2020 15:15,15953.0,Dog and Puppy Pads,85123A,537210,6,91.8,15.3
365,12/5/2020 15:15,15953.0,Pet Odor Eliminator,84879,537210,2,20.28,10.14
366,12/5/2020 15:18,16143.0,Pet Grooming Brush,20725,537211,2,19.8,9.9
367,12/5/2020 15:21,12720.0,Earth Rated Dog Poop Bags,85099B,537212,2,23.4,11.7
368,12/5/2020 15:21,12720.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537212,2,23.4,11.7
369,12/5/2020 15:21,12720.0,Rechargeable Pet Nail Grinder,22960,537212,1,25.5,25.5
370,12/5/2020 15:21,12720.0,Sheba Perfect Portions Pat Wet Cat Food,22197,537212,4,20.4,5.1
371,12/5/2020 15:38,12747.0,NexGard Chew for Dogs,82484,537215,6,199.8,33.3
372,12/5/2020 15:38,12747.0,Pet Odor Eliminator,84879,537215,3,30.42,10.14
373,12/5/2020 15:40,15502.0,NexGard Chew for Dogs,82484,537216,2,77.4,38.7
374,12/5/2020 15:40,15502.0,Sheba Perfect Portions Pat Wet Cat Food,22197,537216,8,40.8,5.1
375,12/5/2020 15:47,14081.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537219,1,23.7,23.7
376,12/5/2020 15:47,14081.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537219,1,17.7,17.7
377,12/5/2020 15:47,14081.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537219,1,76.5,76.5
378,12/5/2020 16:00,14404.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537222,1,17.7,17.7
379,12/5/2020 16:00,14404.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537222,1,76.5,76.5
380,12/5/2020 16:10,13579.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537223,1,23.7,23.7
381,12/5/2020 16:24,13174.0,Dog and Puppy Pads,85123A,537224,2,35.4,17.7
382,12/5/2020 16:24,13174.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537224,1,17.7,17.7
383,12/5/2020 16:24,13174.0,ProBiotic Supplements for Dogs,79321,537224,1,29.7,29.7
384,12/5/2020 16:41,12748.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537225,1,17.7,17.7
385,12/6/2020 8:42,17677.0,Earth Rated Dog Poop Bags,85099B,537227,17,168.3,9.9
386,12/6/2020 9:21,13652.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537231,1,23.7,23.7
387,12/6/2020 9:37,17428.0,NexGard Chew for Dogs,82484,537233,2,66.6,33.3
388,12/6/2020 9:58,,Canned Cat Food,21137,537237,1,45.72,45.72
389,12/6/2020 9:58,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537237,1,50.82,50.82
390,12/6/2020 9:58,,Dog and Puppy Pads,85123A,537237,1,35.46,35.46
391,12/6/2020 9:58,,Earth Rated Dog Poop Bags,85099B,537237,1,25.26,25.26
392,12/6/2020 9:58,,Indoor Pet Camera (Wi-Fi),22502,537237,1,50.82,50.82
393,12/6/2020 9:58,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537237,6,212.76,35.46
394,12/6/2020 9:58,,NexGard Chew for Dogs,82484,537237,1,81.42,81.42
395,12/6/2020 9:58,,Pet Grooming Brush,20725,537237,1,25.26,25.26
396,12/6/2020 9:58,,Pet Odor Eliminator,84879,537237,3,57.42,19.14
397,12/6/2020 9:58,,ProBiotic Supplements for Dogs,79321,537237,1,61.02,61.02
398,12/6/2020 9:58,,Rechargeable Pet Nail Grinder,22960,537237,1,50.82,50.82
399,12/6/2020 9:58,,Sheba Perfect Portions Pat Wet Cat Food,22197,537237,5,49.8,9.96
400,12/6/2020 9:58,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537237,8,610.56,76.32
401,12/6/2020 10:03,16161.0,Earth Rated Dog Poop Bags,85099B,537238,1,11.7,11.7
402,12/6/2020 10:05,18219.0,Dog and Puppy Pads,85123A,537239,1,17.7,17.7
403,12/6/2020 10:05,18219.0,Pet Odor Eliminator,84879,537239,2,20.28,10.14
404,12/6/2020 10:08,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537240,2,101.64,50.82
405,12/6/2020 10:08,,Dog and Puppy Pads,85123A,537240,2,70.92,35.46
406,12/6/2020 10:08,,Earth Rated Dog Poop Bags,85099B,537240,1,25.26,25.26
407,12/6/2020 10:08,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537240,4,141.84,35.46
408,12/6/2020 10:08,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537240,2,23.4,11.7
409,12/6/2020 10:08,,NexGard Chew for Dogs,82484,537240,1,81.42,81.42
410,12/6/2020 10:08,,Pet Grooming Brush,20725,537240,1,25.26,25.26
411,12/6/2020 10:08,,Rechargeable Pet Nail Grinder,22960,537240,1,50.82,50.82
412,12/6/2020 10:08,,Sheba Perfect Portions Pat Wet Cat Food,22197,537240,2,19.92,9.96
413,12/6/2020 10:08,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537240,5,381.6,76.32
414,12/6/2020 10:19,14748.0,Dog and Puppy Pads,85123A,537242,1,17.7,17.7
415,12/6/2020 10:46,,Sheba Perfect Portions Pat Wet Cat Food,22197,537252,6,30.6,5.1
416,12/6/2020 10:53,,Sheba Perfect Portions Pat Wet Cat Food,22197,537253,5,25.5,5.1
417,12/6/2020 11:06,16210.0,Canned Cat Food,21137,537256,80,1627.2,20.34
418,12/6/2020 11:10,17691.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537257,1,17.7,17.7
419,12/6/2020 11:26,15039.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537262,1,23.7,23.7
420,12/6/2020 11:26,15039.0,Earth Rated Dog Poop Bags,85099B,537262,2,23.4,11.7
421,12/6/2020 11:26,15039.0,Sheba Perfect Portions Pat Wet Cat Food,22197,537262,17,73.44,4.32
422,12/6/2020 11:26,15919.0,Rechargeable Pet Nail Grinder,22960,537265,1,25.5,25.5
423,12/6/2020 11:26,15919.0,Sheba Perfect Portions Pat Wet Cat Food,22197,537265,1,5.1,5.1
424,12/6/2020 11:37,13497.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537298,1,17.7,17.7
425,12/6/2020 11:38,15860.0,Dog and Puppy Pads,85123A,537301,1,17.7,17.7
426,12/6/2020 11:42,15304.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537313,1,76.5,76.5
427,12/6/2020 11:58,14344.0,Dog and Puppy Pads,85123A,537332,4,70.8,17.7
428,12/6/2020 11:58,14344.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537332,1,76.5,76.5
429,12/6/2020 12:06,16719.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537334,1,23.7,23.7
430,12/6/2020 12:06,16719.0,Dog and Puppy Pads,85123A,537334,1,17.7,17.7
431,12/6/2020 12:06,16719.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537334,1,17.7,17.7
432,12/6/2020 12:06,16719.0,ProBiotic Supplements for Dogs,79321,537334,1,29.7,29.7
433,12/6/2020 12:15,15048.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537335,1,17.7,17.7
434,12/6/2020 12:21,15301.0,Pet Odor Eliminator,84879,537346,4,40.56,10.14
435,12/6/2020 12:21,15301.0,Rechargeable Pet Nail Grinder,22960,537346,1,25.5,25.5
436,12/6/2020 12:23,12748.0,Earth Rated Dog Poop Bags,85099B,537354,1,11.7,11.7
437,12/6/2020 12:23,12748.0,Pet Grooming Brush,20725,537354,1,9.9,9.9
438,12/6/2020 12:23,14708.0,Canned Cat Food,21137,537350,4,81.36,20.34
439,12/6/2020 12:30,14825.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537359,2,35.4,17.7
440,12/6/2020 12:34,17596.0,Pet Odor Eliminator,84879,537362,2,20.28,10.14
441,12/6/2020 12:38,15078.0,Earth Rated Dog Poop Bags,85099B,537365,4,46.8,11.7
442,12/6/2020 12:38,15078.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537365,2,23.4,11.7
443,12/6/2020 12:38,15078.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537365,1,76.5,76.5
444,12/6/2020 12:41,17860.0,Earth Rated Dog Poop Bags,85099B,537369,1,11.7,11.7
445,12/6/2020 12:44,13155.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537370,1,17.7,17.7
446,12/6/2020 12:52,16919.0,Earth Rated Dog Poop Bags,85099B,537372,1,11.7,11.7
447,12/6/2020 12:52,16919.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537372,1,11.7,11.7
448,12/6/2020 12:55,14487.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,76.5
449,12/6/2020 12:55,17019.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537375,1,17.7,17.7
450,12/6/2020 12:55,17259.0,Sheba Perfect Portions Pat Wet Cat Food,22197,537374,1,5.1,5.1
451,12/6/2020 13:06,14911.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537378,2,153.0,76.5
452,12/6/2020 13:13,16710.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537382,1,23.7,23.7
453,12/6/2020 13:13,16710.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537382,1,17.7,17.7
454,12/6/2020 13:17,16550.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,0,0.0,5.1
455,12/6/2020 13:21,15984.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537384,1,17.7,17.7
456,12/6/2020 13:22,14487.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537385,1,76.5,76.5
457,12/6/2020 13:34,13468.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537387,1,23.7,23.7
458,12/6/2020 13:34,13468.0,NexGard Chew for Dogs,82484,537387,1,38.7,38.7
459,12/6/2020 13:34,13468.0,ProBiotic Supplements for Dogs,79321,537387,1,29.7,29.7
460,12/6/2020 13:34,13468.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537387,1,76.5,76.5
461,12/6/2020 13:35,17682.0,Dog and Puppy Pads,85123A,537388,2,35.4,17.7
462,12/6/2020 13:35,17682.0,Pet Grooming Brush,20725,537388,4,39.6,9.9
463,12/6/2020 13:41,17757.0,Indoor Pet Camera (Wi-Fi),22502,537389,1,35.7,35.7
464,12/6/2020 13:41,17757.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537389,2,35.4,17.7
465,12/6/2020 13:41,17757.0,Sheba Perfect Portions Pat Wet Cat Food,22197,537389,2,10.2,5.1
466,12/6/2020 13:53,16550.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537391,2,35.4,17.7
467,12/6/2020 13:53,16550.0,Sheba Perfect Portions Pat Wet Cat Food,22197,537391,5,25.5,5.1
468,12/6/2020 13:53,16550.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537391,1,76.5,76.5
469,12/6/2020 13:58,17068.0,Earth Rated Dog Poop Bags,85099B,537392,1,11.7,11.7
470,12/6/2020 13:58,17068.0,Pet Grooming Brush,20725,537392,1,9.9,9.9
471,12/6/2020 13:59,13089.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537393,4,82.8,20.7
472,12/6/2020 13:59,13089.0,Dog and Puppy Pads,85123A,537393,6,91.8,15.3
473,12/6/2020 13:59,13089.0,Pet Odor Eliminator,84879,537393,8,81.12,10.14
474,12/6/2020 14:00,13089.0,Rechargeable Pet Nail Grinder,22960,537394,1,25.5,25.5
475,12/6/2020 14:05,15356.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537395,1,23.7,23.7
476,12/6/2020 14:05,15356.0,Dog and Puppy Pads,85123A,537395,1,17.7,17.7
477,12/6/2020 14:05,15356.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537395,1,17.7,17.7
478,12/6/2020 14:08,17223.0,Pet Odor Eliminator,84879,537396,1,10.14,10.14
479,12/6/2020 14:08,17223.0,Pet Odor Eliminator,84879,537396,2,20.28,10.14
480,12/6/2020 14:08,17223.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537396,1,76.5,76.5
481,12/6/2020 14:19,16817.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537397,2,35.4,17.7
482,12/6/2020 14:36,17191.0,Dog and Puppy Pads,85123A,537400,1,17.7,17.7
483,12/6/2020 14:36,17191.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537400,1,17.7,17.7
484,12/6/2020 14:36,17191.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537400,1,76.5,76.5
485,12/6/2020 14:51,17841.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537405,1,23.7,23.7
486,12/6/2020 14:51,17841.0,NexGard Chew for Dogs,82484,537405,1,38.7,38.7
487,12/6/2020 14:51,17841.0,ProBiotic Supplements for Dogs,79321,537405,5,127.5,25.5
488,12/6/2020 15:00,15194.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537409,2,47.4,23.7
489,12/6/2020 15:00,15194.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537409,1,76.5,76.5
490,12/6/2020 15:09,16654.0,Rechargeable Pet Nail Grinder,22960,537415,1,25.5,25.5
491,12/6/2020 15:09,16861.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,,-1,-17.7,17.7
492,12/6/2020 15:12,13481.0,Rechargeable Pet Nail Grinder,22960,,0,0.0,25.5
493,12/6/2020 15:13,17884.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537418,1,17.7,17.7
494,12/6/2020 15:14,13495.0,Dog and Puppy Pads,85123A,537419,6,91.8,15.3
495,12/6/2020 15:18,17519.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,537420,1,27.9,27.9
496,12/6/2020 15:18,17519.0,Rechargeable Pet Nail Grinder,22960,537420,1,25.5,25.5
497,12/6/2020 15:25,17218.0,Pet Odor Eliminator,84879,537421,2,20.28,10.14
498,12/6/2020 15:25,17218.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537421,1,76.5,76.5
499,12/6/2020 15:35,15602.0,Dog and Puppy Pads,85123A,537424,1,17.7,17.7
