transaction_date,customer_id,sale_product_description,stock_code,invoice_no,quantity,sale,unit_price
2020-12-05 10:52:00,18055,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537044,1,23.7,23.7
2020-12-05 10:52:00,18055,Dog and Puppy Pads,85123,537044,1,17.7,17.7
2020-12-05 10:58:00,18109,Dog and Puppy Pads,85123,537046,1,17.7,17.7
2020-12-05 10:58:00,18109,NexGard Chew for Dogs,82484,537046,1,38.7,38.7
2020-12-05 11:02:00,13069,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537047,1,17.7,17.7
2020-12-05 11:02:00,13069,Pet Grooming Brush,20725,537047,2,19.8,9.9
2020-12-05 11:04:00,16241,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537049,1,17.7,17.7
2020-12-05 11:12:00,15708,Dog and Puppy Pads,85123,537051,1,17.7,17.7
2020-12-05 11:40:00,16931,Dog and Puppy Pads,85123,537054,1,17.7,17.7
2020-12-05 11:45:00,16814,Dog and Puppy Pads,85123,537055,1,17.7,17.7
2020-12-05 11:45:00,16814,Pet Odor Eliminator,84879,537055,3,30.42,10.14
2020-12-05 11:49:00,15351,Earth Rated Dog Poop Bags,85099,537057,1,11.7,11.7
2020-12-05 11:49:00,15351,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537057,1,17.7,17.7
2020-12-05 11:49:00,15351,Sheba Perfect Portions Pat Wet Cat Food,22197,537057,1,5.1,5.1
2020-12-05 11:57:00,12567,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,537065,1,27.9,27.9
2020-12-05 11:57:00,12567,Pet Grooming Brush,20725,537065,2,19.8,9.9
2020-12-05 11:57:00,12567,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537065,1,76.5,76.5
2020-12-05 12:09:00,16353,ProBiotic Supplements for Dogs,79321,537117,8,204.0,25.5
2020-12-05 12:13:00,13831,Dog and Puppy Pads,85123,537127,22,336.6,15.3
2020-12-05 12:13:00,18118,Dog and Puppy Pads,85123,537126,1,17.7,17.7
2020-12-05 12:13:00,18118,Earth Rated Dog Poop Bags,85099,537126,1,11.7,11.7
2020-12-05 12:13:00,18118,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537126,1,17.7,17.7
2020-12-05 12:13:00,18118,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537126,1,11.7,11.7
2020-12-05 12:15:00,12841,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537128,1,17.7,17.7
2020-12-05 12:15:00,12841,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,537128,1,27.9,27.9
2020-12-05 12:15:00,12841,ProBiotic Supplements for Dogs,79321,537128,1,29.7,29.7
2020-12-05 12:23:00,17796,Rechargeable Pet Nail Grinder,22960,537130,1,25.5,25.5
2020-12-05 12:26:00,15716,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537131,1,23.7,23.7
2020-12-05 12:26:00,15716,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537131,1,17.7,17.7
2020-12-05 12:26:00,15716,Pet Odor Eliminator,84879,537131,3,30.42,10.14
2020-12-05 12:29:00,18156,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537133,1,23.7,23.7
2020-12-05 12:29:00,18156,Sheba Perfect Portions Pat Wet Cat Food,22197,537133,1,5.1,5.1
2020-12-05 12:35:00,17059,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537135,1,23.7,23.7
2020-12-05 12:35:00,17059,Earth Rated Dog Poop Bags,85099,537135,1,11.7,11.7
2020-12-05 12:35:00,17059,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537135,1,17.7,17.7
2020-12-05 12:35:00,17059,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537135,1,11.7,11.7
2020-12-05 12:35:00,17059,Pet Grooming Brush,20725,537135,1,9.9,9.9
2020-12-05 12:35:00,17059,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537135,1,76.5,76.5
2020-12-05 12:43:00,16327,Pet Grooming Brush,20725,537137,1,9.9,9.9
2020-12-05 12:43:00,16327,Pet Odor Eliminator,84879,537137,3,30.42,10.14
2020-12-05 12:44:00,17211,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537138,1,23.7,23.7
2020-12-05 12:44:00,17211,Dog and Puppy Pads,85123,537138,1,17.7,17.7
2020-12-05 12:44:00,17211,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537138,1,17.7,17.7
2020-12-05 12:47:00,17026,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537139,1,76.5,76.5
2020-12-05 12:57:00,12748,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,537142,1,27.9,27.9
2020-12-05 12:57:00,15570,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537141,2,35.4,17.7
2020-12-05 13:00:00,15880,Dog and Puppy Pads,85123,537144,1,17.7,17.7
2020-12-05 13:00:00,15880,Earth Rated Dog Poop Bags,85099,537144,1,11.7,11.7
2020-12-05 13:00:00,15880,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537144,1,17.7,17.7
2020-12-05 13:00:00,15880,Sheba Perfect Portions Pat Wet Cat Food,22197,537144,1,5.1,5.1
2020-12-05 13:03:00,16718,Rechargeable Pet Nail Grinder,22960,537153,1,25.5,25.5
2020-12-05 13:05:00,15808,Earth Rated Dog Poop Bags,85099,537154,4,46.8,11.7
2020-12-05 13:05:00,15808,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537154,1,17.7,17.7
2020-12-05 13:05:00,15808,ProBiotic Supplements for Dogs,79321,537154,1,29.7,29.7
2020-12-05 13:17:00,14527,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537159,1,23.7,23.7
2020-12-05 13:17:00,14527,NexGard Chew for Dogs,82484,537159,1,38.7,38.7
2020-12-05 13:18:00,14161,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537160,1,17.7,17.7
2020-12-05 13:29:00,13767,Pet Odor Eliminator,84879,537179,6,60.84,10.14
2020-12-05 13:42:00,16402,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537192,1,11.7,11.7
2020-12-05 13:55:00,15311,Indoor Pet Camera (Wi-Fi),22502,537195,1,35.7,35.7
2020-12-05 13:55:00,15311,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537195,1,17.7,17.7
2020-12-05 13:55:00,15311,ProBiotic Supplements for Dogs,79321,537195,4,102.0,25.5
2020-12-05 13:55:00,15426,Canned Cat Food,21137,537196,4,81.36,20.34
2020-12-05 13:55:00,15426,Pet Odor Eliminator,84879,537196,1,10.14,10.14
2020-12-05 14:06:00,15894,Sheba Perfect Portions Pat Wet Cat Food,22197,537199,1,5.1,5.1
2020-12-05 14:19:00,12472,Rechargeable Pet Nail Grinder,22960,537201,2,45.0,22.5
2020-12-05 14:19:00,12472,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537201,1,76.5,76.5
2020-12-05 14:45:00,15555,Pet Odor Eliminator,84879,537204,2,20.28,10.14
2020-12-05 14:52:00,13034,Pet Odor Eliminator,84879,537205,2,20.28,10.14
2020-12-05 15:02:00,15235,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537206,1,23.7,23.7
2020-12-05 15:06:00,17402,Rechargeable Pet Nail Grinder,22960,537207,1,25.5,25.5
2020-12-05 15:12:00,15889,Pet Odor Eliminator,84879,537208,2,20.28,10.14
2020-12-05 15:15:00,15953,Pet Odor Eliminator,84879,537210,2,20.28,10.14
2020-12-05 15:18:00,16143,Pet Grooming Brush,20725,537211,2,19.8,9.9
2020-12-05 15:21:00,12720,Earth Rated Dog Poop Bags,85099,537212,2,23.4,11.7
2020-12-05 15:21:00,12720,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537212,2,23.4,11.7
2020-12-05 15:21:00,12720,Rechargeable Pet Nail Grinder,22960,537212,1,25.5,25.5
2020-12-05 15:21:00,12720,Sheba Perfect Portions Pat Wet Cat Food,22197,537212,4,20.4,5.1
2020-12-05 15:38:00,12747,Pet Odor Eliminator,84879,537215,3,30.42,10.14
2020-12-05 15:40:00,15502,NexGard Chew for Dogs,82484,537216,2,77.4,38.7
2020-12-05 15:40:00,15502,Sheba Perfect Portions Pat Wet Cat Food,22197,537216,8,40.8,5.1
2020-12-05 15:47:00,14081,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537219,1,23.7,23.7
2020-12-05 15:47:00,14081,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537219,1,17.7,17.7
2020-12-05 15:47:00,14081,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537219,1,76.5,76.5
2020-12-05 16:00:00,14404,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537222,1,17.7,17.7
2020-12-05 16:00:00,14404,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537222,1,76.5,76.5
2020-12-05 16:10:00,13579,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537223,1,23.7,23.7
2020-12-05 16:24:00,13174,Dog and Puppy Pads,85123,537224,2,35.4,17.7
2020-12-05 16:24:00,13174,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537224,1,17.7,17.7
2020-12-05 16:24:00,13174,ProBiotic Supplements for Dogs,79321,537224,1,29.7,29.7
2020-12-05 16:41:00,12748,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537225,1,17.7,17.7
2020-12-06 08:42:00,17677,Earth Rated Dog Poop Bags,85099,537227,17,168.3,9.9
2020-12-06 09:21:00,13652,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537231,1,23.7,23.7
2020-12-06 09:37:00,17428,NexGard Chew for Dogs,82484,537233,2,66.6,33.3
2020-12-06 09:58:00,-1,Canned Cat Food,21137,537237,1,45.72,45.72
2020-12-06 09:58:00,-1,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537237,1,50.82,50.82
2020-12-06 09:58:00,-1,Dog and Puppy Pads,85123,537237,1,35.46,35.46
2020-12-06 09:58:00,-1,Earth Rated Dog Poop Bags,85099,537237,1,25.26,25.26
2020-12-06 09:58:00,-1,Indoor Pet Camera (Wi-Fi),22502,537237,1,50.82,50.82
2020-12-06 09:58:00,-1,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537237,6,212.76,35.46
2020-12-06 09:58:00,-1,NexGard Chew for Dogs,82484,537237,1,81.42,81.42
2020-12-06 09:58:00,-1,Pet Grooming Brush,20725,537237,1,25.26,25.26
2020-12-06 09:58:00,-1,Pet Odor Eliminator,84879,537237,3,57.42,19.14
2020-12-06 09:58:00,-1,ProBiotic Supplements for Dogs,79321,537237,1,61.02,61.02
2020-12-06 09:58:00,-1,Rechargeable Pet Nail Grinder,22960,537237,1,50.82,50.82
2020-12-06 09:58:00,-1,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537237,8,610.56,76.32
2020-12-06 10:03:00,16161,Earth Rated Dog Poop Bags,85099,537238,1,11.7,11.7
2020-12-06 10:05:00,18219,Dog and Puppy Pads,85123,537239,1,17.7,17.7
2020-12-06 10:05:00,18219,Pet Odor Eliminator,84879,537239,2,20.28,10.14
2020-12-06 10:08:00,-1,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537240,2,101.64,50.82
2020-12-06 10:08:00,-1,Dog and Puppy Pads,85123,537240,2,70.92,35.46
2020-12-06 10:08:00,-1,Earth Rated Dog Poop Bags,85099,537240,1,25.26,25.26
2020-12-06 10:08:00,-1,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537240,4,141.84,35.46
2020-12-06 10:08:00,-1,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537240,2,23.4,11.7
2020-12-06 10:08:00,-1,NexGard Chew for Dogs,82484,537240,1,81.42,81.42
2020-12-06 10:08:00,-1,Pet Grooming Brush,20725,537240,1,25.26,25.26
2020-12-06 10:08:00,-1,Rechargeable Pet Nail Grinder,22960,537240,1,50.82,50.82
2020-12-06 10:08:00,-1,Sheba Perfect Portions Pat Wet Cat Food,22197,537240,2,19.92,9.96
2020-12-06 10:19:00,14748,Dog and Puppy Pads,85123,537242,1,17.7,17.7
2020-12-06 10:53:00,-1,Sheba Perfect Portions Pat Wet Cat Food,22197,537253,5,25.5,5.1
2020-12-06 11:06:00,16210,Canned Cat Food,21137,537256,80,1627.2,20.34
2020-12-06 11:10:00,17691,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537257,1,17.7,17.7
2020-12-06 11:26:00,15039,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537262,1,23.7,23.7
2020-12-06 11:26:00,15039,Earth Rated Dog Poop Bags,85099,537262,2,23.4,11.7
2020-12-06 11:26:00,15039,Sheba Perfect Portions Pat Wet Cat Food,22197,537262,17,73.44,4.32
2020-12-06 11:26:00,15919,Rechargeable Pet Nail Grinder,22960,537265,1,25.5,25.5
2020-12-06 11:26:00,15919,Sheba Perfect Portions Pat Wet Cat Food,22197,537265,1,5.1,5.1
2020-12-06 11:37:00,13497,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537298,1,17.7,17.7
2020-12-06 11:38:00,15860,Dog and Puppy Pads,85123,537301,1,17.7,17.7
2020-12-06 11:42:00,15304,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537313,1,76.5,76.5
2020-12-06 11:58:00,14344,Dog and Puppy Pads,85123,537332,4,70.8,17.7
2020-12-06 11:58:00,14344,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537332,1,76.5,76.5
2020-12-06 12:06:00,16719,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537334,1,23.7,23.7
2020-12-06 12:06:00,16719,Dog and Puppy Pads,85123,537334,1,17.7,17.7
2020-12-06 12:06:00,16719,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537334,1,17.7,17.7
2020-12-06 12:06:00,16719,ProBiotic Supplements for Dogs,79321,537334,1,29.7,29.7
2020-12-06 12:15:00,15048,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537335,1,17.7,17.7
2020-12-06 12:21:00,15301,Pet Odor Eliminator,84879,537346,4,40.56,10.14
2020-12-06 12:21:00,15301,Rechargeable Pet Nail Grinder,22960,537346,1,25.5,25.5
2020-12-06 12:23:00,12748,Earth Rated Dog Poop Bags,85099,537354,1,11.7,11.7
2020-12-06 12:23:00,12748,Pet Grooming Brush,20725,537354,1,9.9,9.9
2020-12-06 12:23:00,14708,Canned Cat Food,21137,537350,4,81.36,20.34
2020-12-06 12:30:00,14825,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537359,2,35.4,17.7
2020-12-06 12:34:00,17596,Pet Odor Eliminator,84879,537362,2,20.28,10.14
2020-12-06 12:38:00,15078,Earth Rated Dog Poop Bags,85099,537365,4,46.8,11.7
2020-12-06 12:38:00,15078,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537365,2,23.4,11.7
2020-12-06 12:38:00,15078,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537365,1,76.5,76.5
2020-12-06 12:41:00,17860,Earth Rated Dog Poop Bags,85099,537369,1,11.7,11.7
2020-12-06 12:44:00,13155,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537370,1,17.7,17.7
2020-12-06 12:52:00,16919,Earth Rated Dog Poop Bags,85099,537372,1,11.7,11.7
2020-12-06 12:52:00,16919,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537372,1,11.7,11.7
2020-12-06 12:55:00,17019,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537375,1,17.7,17.7
2020-12-06 12:55:00,17259,Sheba Perfect Portions Pat Wet Cat Food,22197,537374,1,5.1,5.1
2020-12-06 13:06:00,14911,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537378,2,153.0,76.5
2020-12-06 13:13:00,16710,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537382,1,23.7,23.7
2020-12-06 13:13:00,16710,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537382,1,17.7,17.7
2020-12-06 13:21:00,15984,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537384,1,17.7,17.7
2020-12-06 13:22:00,14487,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537385,1,76.5,76.5
2020-12-06 13:34:00,13468,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537387,1,23.7,23.7
2020-12-06 13:34:00,13468,NexGard Chew for Dogs,82484,537387,1,38.7,38.7
2020-12-06 13:34:00,13468,ProBiotic Supplements for Dogs,79321,537387,1,29.7,29.7
2020-12-06 13:34:00,13468,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537387,1,76.5,76.5
2020-12-06 13:35:00,17682,Dog and Puppy Pads,85123,537388,2,35.4,17.7
2020-12-06 13:35:00,17682,Pet Grooming Brush,20725,537388,4,39.6,9.9
2020-12-06 13:41:00,17757,Indoor Pet Camera (Wi-Fi),22502,537389,1,35.7,35.7
2020-12-06 13:41:00,17757,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537389,2,35.4,17.7
2020-12-06 13:41:00,17757,Sheba Perfect Portions Pat Wet Cat Food,22197,537389,2,10.2,5.1
2020-12-06 13:53:00,16550,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537391,2,35.4,17.7
2020-12-06 13:53:00,16550,Sheba Perfect Portions Pat Wet Cat Food,22197,537391,5,25.5,5.1
2020-12-06 13:53:00,16550,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537391,1,76.5,76.5
2020-12-06 13:58:00,17068,Earth Rated Dog Poop Bags,85099,537392,1,11.7,11.7
2020-12-06 13:58:00,17068,Pet Grooming Brush,20725,537392,1,9.9,9.9
2020-12-06 13:59:00,13089,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537393,4,82.8,20.7
2020-12-06 13:59:00,13089,Pet Odor Eliminator,84879,537393,8,81.12,10.14
2020-12-06 14:00:00,13089,Rechargeable Pet Nail Grinder,22960,537394,1,25.5,25.5
2020-12-06 14:05:00,15356,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537395,1,23.7,23.7
2020-12-06 14:05:00,15356,Dog and Puppy Pads,85123,537395,1,17.7,17.7
2020-12-06 14:05:00,15356,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537395,1,17.7,17.7
2020-12-06 14:08:00,17223,Pet Odor Eliminator,84879,537396,1,10.14,10.14
2020-12-06 14:08:00,17223,Pet Odor Eliminator,84879,537396,2,20.28,10.14
2020-12-06 14:08:00,17223,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537396,1,76.5,76.5
2020-12-06 14:19:00,16817,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537397,2,35.4,17.7
2020-12-06 14:36:00,17191,Dog and Puppy Pads,85123,537400,1,17.7,17.7
2020-12-06 14:36:00,17191,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537400,1,17.7,17.7
2020-12-06 14:36:00,17191,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537400,1,76.5,76.5
2020-12-06 14:51:00,17841,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537405,1,23.7,23.7
2020-12-06 14:51:00,17841,NexGard Chew for Dogs,82484,537405,1,38.7,38.7
2020-12-06 14:51:00,17841,ProBiotic Supplements for Dogs,79321,537405,5,127.5,25.5
2020-12-06 15:00:00,15194,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537409,2,47.4,23.7
2020-12-06 15:00:00,15194,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537409,1,76.5,76.5
2020-12-06 15:09:00,16654,Rechargeable Pet Nail Grinder,22960,537415,1,25.5,25.5
2020-12-06 15:13:00,17884,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537418,1,17.7,17.7
2020-12-06 15:18:00,17519,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,537420,1,27.9,27.9
2020-12-06 15:18:00,17519,Rechargeable Pet Nail Grinder,22960,537420,1,25.5,25.5
2020-12-06 15:25:00,17218,Pet Odor Eliminator,84879,537421,2,20.28,10.14
2020-12-06 15:25:00,17218,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537421,1,76.5,76.5
2020-12-06 15:35:00,15602,Dog and Puppy Pads,85123,537424,1,17.7,17.7
2020-12-06 15:38:00,17320,NexGard Chew for Dogs,82484,537428,2,66.6,33.3
2020-12-06 16:36:00,12913,Pet Odor Eliminator,84879,537433,2,20.28,10.14
2020-12-06 16:57:00,-1,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537434,1,50.82,50.82
2020-12-06 16:57:00,-1,Dog and Puppy Pads,85123,537434,3,106.38,35.46
2020-12-06 16:57:00,-1,Indoor Pet Camera (Wi-Fi),22502,537434,1,50.82,50.82
2020-12-06 16:57:00,-1,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537434,4,141.84,35.46
2020-12-06 16:57:00,-1,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,537434,2,101.64,50.82
2020-12-06 16:57:00,-1,Pet Grooming Brush,20725,537434,1,25.26,25.26
2020-12-06 16:57:00,-1,Rechargeable Pet Nail Grinder,22960,537434,1,50.82,50.82
2020-12-06 16:57:00,-1,Sheba Perfect Portions Pat Wet Cat Food,22197,537434,4,39.84,9.96
2020-12-06 16:57:00,-1,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537434,1,152.94,152.94
2020-12-06 17:16:00,17869,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,537440,1,27.9,27.9
2020-12-06 17:26:00,13564,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537441,1,23.7,23.7
2020-12-06 17:26:00,13564,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537441,1,17.7,17.7
2020-12-06 17:26:00,13564,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537441,1,76.5,76.5
2020-12-07 09:13:00,18055,Dog and Puppy Pads,85123,537446,1,17.7,17.7
2020-12-07 09:51:00,17511,NexGard Chew for Dogs,82484,537457,2,66.6,33.3
2020-12-07 10:04:00,17616,Dog and Puppy Pads,85123,537460,22,336.6,15.3
2020-12-07 10:06:00,15649,ProBiotic Supplements for Dogs,79321,537461,20,510.0,25.5
2020-12-07 10:08:00,12681,Canned Cat Food,21137,537463,1,22.5,22.5
2020-12-07 10:14:00,14907,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537464,2,47.4,23.7
2020-12-07 10:14:00,14907,Pet Odor Eliminator,84879,537464,2,20.28,10.14
2020-12-07 10:32:00,17735,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537465,1,23.7,23.7
2020-12-07 10:36:00,12567,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537468,1,23.7,23.7
2020-12-07 10:36:00,12567,Pet Grooming Brush,20725,537468,2,19.8,9.9
2020-12-07 10:36:00,16059,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537467,1,23.7,23.7
2020-12-07 10:47:00,15018,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537470,1,76.5,76.5
2020-12-07 11:11:00,12971,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537472,2,35.4,17.7
2020-12-07 11:26:00,15838,Earth Rated Dog Poop Bags,85099,537476,50,495.0,9.9
2020-12-07 11:33:00,17017,Rechargeable Pet Nail Grinder,22960,537489,1,25.5,25.5
2020-12-07 11:33:00,17017,Sheba Perfect Portions Pat Wet Cat Food,22197,537489,4,20.4,5.1
2020-12-07 11:45:00,14176,Dog and Puppy Pads,85123,537523,1,17.7,17.7
2020-12-07 11:49:00,15353,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537538,1,76.5,76.5
2020-12-07 12:18:00,17491,Pet Odor Eliminator,84879,537592,11,111.54,10.14
2020-12-07 12:29:00,13569,Sheba Perfect Portions Pat Wet Cat Food,22197,537595,1,5.1,5.1
2020-12-07 12:37:00,14135,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537598,2,47.4,23.7
2020-12-07 12:43:00,17287,Pet Odor Eliminator,84879,537601,2,20.28,10.14
2020-12-07 13:01:00,13488,NexGard Chew for Dogs,82484,537604,1,38.7,38.7
2020-12-07 13:01:00,13488,Pet Odor Eliminator,84879,537604,2,20.28,10.14
2020-12-07 13:13:00,16221,Dog and Puppy Pads,85123,537605,1,17.7,17.7
2020-12-07 13:13:00,16221,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537605,1,76.5,76.5
2020-12-07 13:16:00,15002,Dog and Puppy Pads,85123,537606,4,70.8,17.7
2020-12-07 13:16:00,15002,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537606,1,17.7,17.7
2020-12-07 13:18:00,15965,Dog and Puppy Pads,85123,537607,1,17.7,17.7
2020-12-07 13:18:00,15965,Earth Rated Dog Poop Bags,85099,537607,1,11.7,11.7
2020-12-07 13:18:00,15965,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537607,1,11.7,11.7
