customer_id,order_city,order_postal,order_state,latitude,longitude
17593,Irving,75038-6438,TX,32.814,-96.9489
17591,Iowa park,76367-3006,TX,33.9515,-98.6687
17590,Hurst,76053-3921,TX,32.8235,-97.1706
17589,Humble,77396-1572,TX,29.9988,-95.2622
17588,Hudson oaks,76087-8846,TX,32.7571,-97.7067
17585,Houstonhouston,77062,TX,,
17584,Houston,77094,TX,29.7589,-95.3677
17582,Houston,77090-1230,TX,29.7589,-95.3677
17581,Houston,77084-1624,TX,29.7589,-95.3677
17580,Houston,77080-3807,TX,29.7589,-95.3677
17579,Houston,77079-4076,TX,29.7589,-95.3677
17578,Houston,77069-1121,TX,29.7589,-95.3677
17576,Houston,77057-4407,TX,29.7589,-95.3677
17574,Houston,77056-3733,TX,29.7589,-95.3677
17573,Houston,77043-2804,TX,29.7589,-95.3677
17572,Houston,77042-2614,TX,29.7589,-95.3677
17571,Houston,77040-6024,TX,29.7589,-95.3677
17569,Houston,77036-5940,TX,29.7589,-95.3677
17567,Houston,77025-5209,TX,29.7589,-95.3677
17566,Houston,77025-4026,TX,29.7589,-95.3677
17564,Houston,77025-2401,TX,29.7589,-95.3677
17562,Houston,77017-5217,TX,29.7589,-95.3677
17561,Houston,77008-7060,TX,29.7589,-95.3677
17560,Houston,77006-4013,TX,29.7589,-95.3677
17557,Houston,77004-7995,TX,29.7589,-95.3677
17556,Houston,77004-6834,TX,29.7589,-95.3677
17555,Hondo,78861-5501,TX,29.3474,-99.1412
17554,Hewitt,76643-3568,TX,31.4624,-97.1958
17553,Henderson,75652-3023,TX,32.1532,-94.7994
17552,Helotes,78023-4236,TX,29.5628,-98.687
17551,Harlingen,78550-9011,TX,26.1906,-97.6961
17550,Haltom city,76117-3526,TX,32.7996,-97.2692
17549,Groom,79039,TX,35.2037,-101.1068
17548,Granbury,76049-5227,TX,32.4421,-97.7942
17547,Georgetown,78626-7328,TX,30.6327,-97.6772
17545,Garland,75040-1069,TX,32.9126,-96.6389
17542,Galveston,77551-1520,TX,29.2993,-94.7946
17540,Galveston,77550,TX,29.2993,-94.7946
17538,Gainesville,76240-9562,TX,33.6259,-97.1333
17537,Fulshear,77441-1662,TX,29.6903,-95.8996
17536,Friendswood,77546,TX,29.5294,-95.201
17535,Fort worth,76244-7256,TX,32.7532,-97.3327
17534,Fort worth,76155-2001,TX,32.7532,-97.3327
17531,Fort worth,76137-6625,TX,32.7532,-97.3327
17530,Fort worth,76132-4426,TX,32.7532,-97.3327
17528,Fort worth,76111-2924,TX,32.7532,-97.3327
17527,Fort worth,76107-4025,TX,32.7532,-97.3327
17526,Fort worth,76103-1334,TX,32.7532,-97.3327
17525,Flower mound,75028-1817,TX,33.0146,-97.097
17524,Flint,75762,TX,32.204,-95.3486
17523,Fairview,75069-1953,TX,,
17522,Fairfield,75840-5126,TX,31.7244,-96.1649
17521,Euless,76039-8304,TX,32.8371,-97.082
17520,Elmendorf,78112-6038,TX,29.2561,-98.3328
17519,El paso,79904-3010,TX,31.8064,-106.2221
17517,El paso,79936-3965,TX,31.8064,-106.2221
17516,El paso,79930,TX,31.8064,-106.2221
17515,El paso,79912-3324,TX,31.8064,-106.2221
17514,El paso,79912-1742,TX,31.8064,-106.2221
17513,East bernard,77435,TX,29.5311,-96.0711
17512,Driftwood,78619-5804,TX,30.123,-98.0308
17511,Dickinson,77539-3312,TX,29.4608,-95.0513
17510,Desoto,75115-5096,TX,32.6045,-96.8561
17509,Desoto,75115-4322,TX,32.6045,-96.8561
17508,Denton,76209,TX,33.215,-97.1331
17507,Denton,76203-5017,TX,33.215,-97.1331
17506,Decatur,76234-3219,TX,33.2343,-97.5861
17505,Dayton,77535-2002,TX,30.0466,-94.8852
17504,Dallas,75287,TX,32.7763,-96.7969
17503,Dallas,75254-2711,TX,32.7763,-96.7969
17502,Dallas,75230-5057,TX,32.7763,-96.7969
17501,Dallas,75230-4139,TX,32.7763,-96.7969
17500,Dallas,75230-3459,TX,32.7763,-96.7969
17499,Dallas,75229-4101,TX,32.7763,-96.7969
17498,Dallas,75225-4020,TX,32.7763,-96.7969
17496,Dallas,75225,TX,32.7763,-96.7969
17495,Dallas,75220,TX,32.7763,-96.7969
17492,Dallas,75219-1586,TX,32.7763,-96.7969
17491,Dallas,75214-2711,TX,32.7763,-96.7969
17490,Dallas,75214,TX,32.7763,-96.7969
17489,Dallas,75209-3524,TX,32.7763,-96.7969
17486,Dallas,75208-4949,TX,32.7763,-96.7969
17483,Dallas,75206,TX,32.7763,-96.7969
17481,Dallas,75204-2618,TX,32.7763,-96.7969
17480,Dallas,75201-2425,TX,32.7763,-96.7969
17475,Cypress,77433-0289,TX,29.9691,-95.6972
17472,Corpus christi,78418-6013,TX,27.8003,-97.3956
17470,Corpus christi,78412-3816,TX,27.8003,-97.3956
17469,Coppell,75019-7512,TX,32.9553,-97.0156
17468,Conroe,77302-5513,TX,30.3119,-95.4561
17466,Colleyville,76034,TX,32.881,-97.155
17464,Celina,75009-3821,TX,33.3246,-96.7844
17463,Cedar park,78613-3996,TX,30.5052,-97.8203
17462,Cedar park,78613-3213,TX,30.5052,-97.8203
17461,Carrollton,75010-1168,TX,33.001,-96.8922
17460,Camp verde,78010-3538,TX,,
17459,Boerne,78015-4948,TX,29.7947,-98.732
17458,Belton,76513-5609,TX,31.056,-97.4645
17457,Bellville,77418-9612,TX,29.9502,-96.2572
17456,Bellville,77418-3721,TX,29.9502,-96.2572
17455,Bellaire,77401-5318,TX,29.7058,-95.4588
17454,Bedford,76022,TX,32.844,-97.1431
17453,Beaumont,77713-9216,TX,30.086,-94.1018
17451,Bastrop,78602-4654,TX,30.1105,-97.3153
17450,Austin,78754,TX,30.2711,-97.7437
17449,Austin,78751,TX,30.2711,-97.7437
17448,Austin,78749-1127,TX,30.2711,-97.7437
17447,Austin,78748-1216,TX,30.2711,-97.7437
17446,Austin,78739-2098,TX,30.2711,-97.7437
17444,Austin,78734,TX,30.2711,-97.7437
17443,Austin,78733-4204,TX,30.2711,-97.7437
17442,Austin,78732-6119,TX,30.2711,-97.7437
17440,Austin,78732-2479,TX,30.2711,-97.7437
17438,Austin,78732-2266,TX,30.2711,-97.7437
17436,Austin,78730-4902,TX,30.2711,-97.7437
17434,Austin,78728-7018,TX,30.2711,-97.7437
17433,Austin,78728-6975,TX,30.2711,-97.7437
17432,Austin,78728-4372,TX,30.2711,-97.7437
17431,Austin,78704-4218,TX,30.2711,-97.7437
17430,Austin,78701-4254,TX,30.2711,-97.7437
17429,Aubrey,76227-4495,TX,33.3043,-96.9861
17428,Arlington,76015,TX,32.7356,-97.1071
17427,Arlington,76012,TX,32.7356,-97.1071
17426,Arlington,76006-7447,TX,32.7356,-97.1071
17425,Arlington,76002-3070,TX,32.7356,-97.1071
17423,Amarillo,79124-4971,TX,35.2072,-101.8338
17422,Amarillo,79119-7307,TX,35.2072,-101.8338
17420,Amarillo,79109-3941,TX,35.2072,-101.8338
17419,Amarillo,79109-3220,TX,35.2072,-101.8338
17418,Amarillo,79103,TX,35.2072,-101.8338
17416,Allen,75002,TX,33.1032,-96.6706
17415,Aledo,76008,TX,32.696,-97.6022
17414,Abilene,79606-3584,TX,32.4465,-99.7333
17412,Abilene,79602-1816,TX,32.4465,-99.7333
17411,Winchester,37398-1414,TN,35.186,-86.1118
17410,Tullahoma,37388-5327,TN,35.362,-86.2094
17409,Thompsons station,37179,TN,35.802,-86.9114
17408,Soddy daisy,37379-4234,TN,35.2887,-85.1666
17406,Smyrna,37167-2658,TN,35.9828,-86.5186
17405,Shelbyville,37160-5560,TN,35.4834,-86.4603
17404,Sewanee,37375,TN,35.2031,-85.9211
17403,Pulaski,38478,TN,35.1998,-87.0308
17402,Paris,38242,TN,36.302,-88.3267
17400,Old hickory,37138-1366,TN,36.2598,-86.6478
17398,Oak ridge,37830,TN,36.0104,-84.2696
17397,Normandy,37360-7906,TN,35.452,-86.2601
17396,Niota,37826-2446,TN,35.5134,-84.5452
17394,Nashville,37220,TN,36.1622,-86.7744
17392,Nashville,37215-2501,TN,36.1622,-86.7744
17391,Nashville,37215-1712,TN,36.1622,-86.7744
17389,Nashville,37214-4251,TN,36.1622,-86.7744
17388,Nashville,37211-2648,TN,36.1622,-86.7744
17387,Nashville,37205-3438,TN,36.1622,-86.7744
17386,Nashville,37204-4020,TN,36.1622,-86.7744
17385,Nashville,37204-2524,TN,36.1622,-86.7744
17384,Murfreesboro,37129-0222,TN,35.846,-86.392
17383,Mt juliet,37122-1521,TN,,
17382,Memphis,38125-4122,TN,35.149,-90.0516
17381,Memphis,38117-2535,TN,35.149,-90.0516
17379,Louisville,37777-3045,TN,35.8217,-84.048
17377,Loudon,37774-2175,TN,35.7329,-84.3338
17376,Lebanon,37090-8823,TN,36.2081,-86.2905
17375,La vergne,37086-2041,TN,36.0156,-86.5819
17374,Kodak,37764-2154,TN,35.9745,-83.6268
17373,Knoxville,37932-1940,TN,35.9604,-83.921
17372,Knoxville,37932-1041,TN,35.9604,-83.921
17371,Knoxville,37922-9420,TN,35.9604,-83.921
17370,Knoxville,37922-6686,TN,35.9604,-83.921
17368,Knoxville,37920,TN,35.9604,-83.921
17367,Knoxville,37919,TN,35.9604,-83.921
17365,Kingston,37763-4858,TN,35.8809,-84.5085
17364,Kingsport,37663,TN,36.5484,-82.5618
17362,Johnson city,37601-4904,TN,36.3134,-82.3535
17361,Jackson,38305-8552,TN,35.6145,-88.8139
17360,Jackson,38301-6223,TN,35.6145,-88.8139
17359,Huntingdon,38344-5416,TN,36.0006,-88.4281
17358,Hixson,37343-5728,TN,35.1406,-85.2327
17357,Hermitage,37076-5604,TN,36.1962,-86.6225
17356,Hendersonville,37075-8796,TN,36.3048,-86.62
17354,Hendersonville,37075-6401,TN,36.3048,-86.62
17353,Hendersonville,37075-5325,TN,36.3048,-86.62
17351,Hendersonville,37075-4594,TN,36.3048,-86.62
17350,Goodlettsville,37072-9708,TN,36.3231,-86.7133
17349,Germantown,38138-1500,TN,35.0868,-89.8101
17348,Franklin,37064-5712,TN,35.9252,-86.8689
17347,Crossville,38571-0762,TN,35.949,-85.0269
17346,Crossville,38558-2856,TN,35.949,-85.0269
17345,Collierville,38017-3701,TN,35.042,-89.6645
17344,Clarksville,37043-4536,TN,36.5286,-87.3099
17343,Chattanooga,37419-1920,TN,35.0456,-85.3097
17341,Chattanooga,37415-3596,TN,35.0456,-85.3097
17340,Brentwood,37027-5720,TN,36.0326,-86.7825
17339,Blountville,37617-5358,TN,36.5332,-82.3268
17338,Bartlett,38134-2836,TN,35.2045,-89.874
17337,Antioch,37013,TN,36.0601,-86.6722
17334,Webster,77598,TX,29.5377,-95.1183
17333,Weatherford,76086,TX,32.759,-97.7971
17331,Waco,76708-2373,TX,31.5493,-97.1467
17330,Trinity,75862-5733,TX,30.9452,-95.3755
17329,The colony,75056,TX,33.089,-96.8864
17325,Spring,77379,TX,30.0799,-95.4173
17324,Sherman,75092-4532,TX,33.636,-96.6098
17323,San marcos,78666,TX,29.8826,-97.9406
17321,San antonio,78233-5835,TX,29.4246,-98.4951
17320,Plano,75093,TX,33.0137,-96.6925
17317,Pearland,77584-9149,TX,29.564,-95.2864
17315,Pearland,77584-8720,TX,29.564,-95.2864
17314,Pasadena,77505-4344,TX,29.6911,-95.2091
17313,North richland hills,76180-8148,TX,32.8343,-97.2289
17312,Mckinney,75071,TX,33.1976,-96.6154
17311,Lewisville,75056,TX,33.0462,-96.9942
17309,Leander,78641-8503,TX,30.5788,-97.8531
17307,Kingwood,77345,TX,30.0497,-95.1846
17306,Johnson city,78636,TX,30.2769,-98.412
17303,Irving,75038,TX,32.814,-96.9489
17302,Houston,77095-2792,TX,29.7589,-95.3677
17301,Houston,77092-2608,TX,29.7589,-95.3677
17299,Houston,77078-3105,TX,29.7589,-95.3677
17298,Houston,77055-6665,TX,29.7589,-95.3677
17297,Houston,77053-4607,TX,29.7589,-95.3677
17295,Houston,77024,TX,29.7589,-95.3677
17293,Houston,77007,TX,29.7589,-95.3677
17291,Houston,77003-4502,TX,29.7589,-95.3677
17290,Henderson,75652-3204,TX,32.1532,-94.7994
17289,Hallettsville,77964-5468,TX,29.4439,-96.9411
17288,Georgetown,78633-9541,TX,30.6327,-97.6772
17287,Georgetown,78628,TX,30.6327,-97.6772
17286,Fredericksburg,78624-2506,TX,30.2752,-98.872
17284,Fort worth,76116,TX,32.7532,-97.3327
17282,Farmers branch,75234-5061,TX,32.9265,-96.8961
17279,El paso,79930-1113,TX,31.8064,-106.2221
17278,Dripping springs,78620,TX,30.1902,-98.0867
17277,Devine,78016-2409,TX,29.14,-98.9053
17274,Dallas,75216,TX,32.7763,-96.7969
17272,Cypress,77429,TX,29.9691,-95.6972
17268,College station,77845-8953,TX,30.6263,-96.3347
17267,Cibolo,78108-4304,TX,29.5616,-98.227
17266,Cedar park,78613-7836,TX,30.5052,-97.8203
17265,Cedar park,78613,TX,30.5052,-97.8203
17263,Canton,75103-8388,TX,32.5565,-95.8633
17262,Buda,78610,TX,30.0852,-97.8403
17259,Boerne,78006-7968,TX,29.7947,-98.732
17256,Austin,78759-6602,TX,30.2711,-97.7437
17255,Signal mountain,37377,TN,35.1226,-85.3438
17254,Powell,37849-3357,TN,36.0317,-84.028
17253,Nashville,37204,TN,36.1622,-86.7744
17252,Knoxville,37920-5227,TN,35.9604,-83.921
17251,Knoxville,37909,TN,35.9604,-83.921
17250,North augusta,29841,SC,33.5018,-81.9651
17248,Conway,29526-8910,SC,33.836,-79.0478
17247,Yankton,57078-6745,SD,42.8712,-97.3971
17245,Wentworth,57075-6913,SD,43.9972,-96.9642
17244,Watertown,57201-5471,SD,44.8992,-97.1153
17243,Sturgis,57785-2936,SD,44.4097,-103.5091
17242,Sioux falls,57106,SD,43.55,-96.7003
17239,Sioux falls,57105,SD,43.55,-96.7003
17238,Burbank,57010,SD,42.7453,-96.8292
17237,Big stone city,57216-8209,SD,45.2916,-96.4628
17236,Aberdeen,57401-6939,SD,45.465,-98.4878
17235,West union,29696-1323,SC,34.7598,-83.0429
17234,West columbia,29170-2764,SC,33.9935,-81.074
17233,Travelers rest,29690-9277,SC,34.9676,-82.4435
17232,Taylors,29687-7122,SC,34.9204,-82.2962
17231,Taylors,29687,SC,34.9204,-82.2962
17230,Summerville,29485-8440,SC,33.0185,-80.1756
17229,Summerville,29483-8054,SC,33.0185,-80.1756
17228,Spartanburg,29302,SC,34.9498,-81.932
17227,Spartanburg,29301,SC,34.9498,-81.932
17226,Simpsonville,29681-4764,SC,34.7371,-82.2543
17223,Simpsonville,29681,SC,34.7371,-82.2543
17222,Saint helena island,29920-7413,SC,32.3869,-80.5607
17221,Roebuck,29376,SC,34.8796,-81.9662
17220,Rock hill,29730,SC,34.9249,-81.0251
17219,Prosperity,29127-7182,SC,34.2093,-81.5332
17218,North charleston,29420-8974,SC,32.8546,-79.9748
17217,Myrtle beach,29579-6678,SC,33.6956,-78.89
17214,Mt pleasant,29466,SC,,
17213,Mauldin,29662-3256,SC,34.7787,-82.3101
17212,Lyman,29365,SC,34.9482,-82.1273
17211,Lancaster,29720-9484,SC,34.7204,-80.7709
17206,Johns island,29455-6716,SC,32.7024,-80.0481
17205,Iva,29655-8748,SC,34.3065,-82.6637
17204,Hilton head island,29928-3132,SC,32.2163,-80.7526
17203,Greer,29650-3937,SC,34.9381,-82.2272
17201,Greenville,29615-4123,SC,34.8514,-82.3985
17198,Greenville,29615,SC,34.8514,-82.3985
17197,Greenville,29609-6516,SC,34.8514,-82.3985
17194,Greenville,29609-5240,SC,34.8514,-82.3985
17193,Fort mill,29715-8213,SC,35.0074,-80.9451
17191,Florence,29506-2762,SC,34.1984,-79.7672
17190,Conway,29526-6324,SC,33.836,-79.0478
17189,Columbia,29229-9387,SC,34.0007,-81.0343
17188,Columbia,29223-3725,SC,34.0007,-81.0343
17187,Columbia,29206-1635,SC,34.0007,-81.0343
17186,Columbia,29201-3334,SC,34.0007,-81.0343
17183,Clover,29710-4717,SC,35.1112,-81.2265
17181,Chester,29706-3707,SC,34.7049,-81.2143
17180,Charleston,29492-8129,SC,32.7876,-79.9403
17179,Charleston,29414,SC,32.7876,-79.9403
17176,Charleston,29412-9546,SC,32.7876,-79.9403
17175,Charleston,29406-5030,SC,32.7876,-79.9403
17174,Cassatt,29032-9200,SC,34.3646,-80.4359
17173,Blythewood,29016-7649,SC,34.2143,-80.974
17172,Bluffton,29910-9595,SC,32.2371,-80.8604
17171,Bluffton,29910-9302,SC,32.2371,-80.8604
17169,Bluffton,29910-8837,SC,32.2371,-80.8604
17166,Bluffton,29910-4814,SC,32.2371,-80.8604
17165,Bluffton,29909-6092,SC,32.2371,-80.8604
17164,Beaufort,29902-6132,SC,32.4316,-80.6698
17163,Anderson,29625-6458,SC,34.5069,-82.6506
17162,Aiken,29803-1657,SC,33.5599,-81.722
17160,Wyoming,02898-1225,RI,41.5154,-71.7015
17159,Providence,02906-4807,RI,41.824,-71.4128
17158,Portsmouth,02871-1036,RI,41.6023,-71.2503
17157,North smithfield,02896-7027,RI,41.9668,-71.5495
17155,North providence,02904-4716,RI,41.8501,-71.4662
17154,Middletown,02842-5285,RI,41.5457,-71.2914
17153,Jamestown,02835-1031,RI,41.497,-71.3673
17152,Cranston,02920-5161,RI,41.781,-71.4371
17148,Cranston,2920,RI,41.781,-71.4371
17147,Providence,2908,RI,41.824,-71.4128
17146,Portsmouth,02871-3507,RI,41.6023,-71.2503
17144,Cranston,02921-2921,RI,41.781,-71.4371
17142,Juneau,99802,AK,58.3019,-134.4197
17140,Homer,99603,AK,59.6441,-151.5401
17139,Juneau,99802,AK,58.3019,-134.4197
17138,Homer,99603,AK,59.6441,-151.5401
17135,Wilmington,19810,DE,39.7459,-75.5466
17134,Newark,19711-3104,DE,39.6852,-75.7508
17133,Sewickley,15143,PA,40.5365,-80.1845
17131,Millville,17846-8948,PA,41.1204,-76.5299
17128,Millerton,16936,PA,41.9834,-76.9386
17126,Homestead,15120,PA,40.4059,-79.912
17125,Ebensburg,15931-1428,PA,40.4851,-78.7247
17124,Coatesville,19320-2133,PA,39.9832,-75.8238
17123,Bethlehem,18017-8748,PA,40.6179,-75.3787
17122,Whitehall,18052,PA,40.6356,-75.476
17120,Springfield,19064,PA,39.9307,-75.3202
17119,North wales,19454,PA,40.2109,-75.2782
17118,Zionsville,18092-2341,PA,40.4798,-75.5052
17117,Zelienople,16063-3215,PA,40.7958,-80.1371
17115,Youngwood,15697-1207,PA,40.2403,-79.5767
17114,York,17403,PA,39.9624,-76.7274
17111,Yardley,19067-3478,PA,40.2457,-74.846
17110,Yardley,19067,PA,40.2457,-74.846
17109,Willow grove,19090-2309,PA,40.144,-75.1157
17107,White oak,15131-2115,PA,40.3376,-79.8092
17105,Wexford,15090-7446,PA,40.6265,-80.0559
17102,West newton,15089,PA,40.2098,-79.767
17101,West chester,19382,PA,39.9597,-75.606
17100,West chester,19380-1884,PA,39.9597,-75.606
17097,West chester,19380,PA,39.9597,-75.606
17096,Weatherly,18255-1120,PA,40.9418,-75.8296
17095,Wayne,19087-2728,PA,40.044,-75.3879
17094,Warwick,18974-3819,PA,,
17092,Valley forge,19481,PA,40.0969,-75.47
17091,Upper chichester,19014-3341,PA,39.8384,-75.4405
17090,Uniontown,15401-6831,PA,39.9001,-79.7164
17088,Turtle creek,15145-1149,PA,40.4059,-79.8251
17086,Strabane,15363-9605,PA,40.2509,-80.1978
17085,Stewartstown,17363,PA,39.7537,-76.5914
17084,State college,16801-4539,PA,40.794,-77.8607
17083,Southampton,18966-4349,PA,40.1743,-75.0438
17082,Sigel,15860-3927,PA,41.2751,-79.1131
17081,Scranton,18508-1033,PA,41.4087,-75.6621
17080,Schellsburg,15559-7932,PA,40.049,-78.6442
17079,Royersford,19468,PA,40.1843,-75.538
17078,Richboro,18954-1616,PA,40.2151,-75.0107
17076,Richboro,18954-1308,PA,40.2151,-75.0107
17075,Reinholds,17569-9367,PA,40.2668,-76.1155
17073,Reading,19606-9175,PA,40.3353,-75.9279
17071,Reading,19606-1410,PA,40.3353,-75.9279
17070,Quakertown,18951-5822,PA,40.4418,-75.3416
17069,Plum,15239-2229,PA,40.5003,-79.7495
17068,Pleasant gap,16823-9629,PA,,
17065,Pittsburgh,15243-1721,PA,40.4417,-79.9901
17064,Pittsburgh,15239-2345,PA,40.4417,-79.9901
17063,Pittsburgh,15237-1436,PA,40.4417,-79.9901
17062,Pittsburgh,15217-1406,PA,40.4417,-79.9901
17061,Pittsburgh,15215,PA,40.4417,-79.9901
17060,Pittsburgh,15207-2152,PA,40.4417,-79.9901
17059,Pittsburgh,15203-1634,PA,40.4417,-79.9901
17058,Pittsburgh,15201-2860,PA,40.4417,-79.9901
17054,Phoenixville,19460-6702,PA,40.1304,-75.5149
17053,Philadelphia,19154-3002,PA,40.0115,-75.1327
17052,Philadelphia,19146-4102,PA,40.0115,-75.1327
17051,Philadelphia,19145-1925,PA,40.0115,-75.1327
17050,Philadelphia,19143-3414,PA,40.0115,-75.1327
17049,Philadelphia,19134-5311,PA,40.0115,-75.1327
17048,Philadelphia,19134-1334,PA,40.0115,-75.1327
17047,Philadelphia,19128,PA,40.0115,-75.1327
17046,Philadelphia,19123-3187,PA,40.0115,-75.1327
17045,Philadelphia,19116,PA,40.0115,-75.1327
17044,Philadelphia,19111,PA,40.0115,-75.1327
17043,Philadelphia,19106-1225,PA,40.0115,-75.1327
17042,Philadelphia,19104-6190,PA,40.0115,-75.1327
17041,Philadelphia,19104-5096,PA,40.0115,-75.1327
17040,Philadelphia,19104-3287,PA,40.0115,-75.1327
17038,Philadelphia,19103-6591,PA,40.0115,-75.1327
17037,Philadelphia,19103-4324,PA,40.0115,-75.1327
17035,Philadelphia,19102-1733,PA,40.0115,-75.1327
17034,Phila,19129-1014,PA,,
17033,Phila,19104-1863,PA,,
17031,Phila,19103-5778,PA,,
17030,Perkiomenville,18074-9709,PA,40.3243,-75.478
17029,Perkasie,18944-1353,PA,40.372,-75.2927
17027,Pennsburg,18073-1554,PA,40.3909,-75.4921
17026,Palmerton,18071-1915,PA,40.8015,-75.6102
17025,Oakdale,15071-3749,PA,40.3981,-80.1856
17024,Northampton,18067,PA,40.6872,-75.4897
17022,Norristown,19401-3319,PA,40.1215,-75.3399
17019,Newtown,18940-4203,PA,40.2296,-74.9404
17018,New cumberland,17070-3157,PA,40.2323,-76.8847
17017,New castle,16105-4915,PA,41.0037,-80.347
17015,New castle,16105-2729,PA,41.0037,-80.347
17014,Mount joy,17552-9018,PA,40.1099,-76.5033
17011,Morton,19070,PA,39.9098,-75.3235
17010,Moon township,15108-2775,PA,,
17007,Mohnton,19540-8341,PA,40.2859,-75.9844
17006,Milton,17847-8225,PA,41.0177,-76.8531
17004,Middletown,17057-5962,PA,40.1998,-76.7311
17002,Mechanicsburg,17050-7947,PA,40.2102,-77.0047
17001,Mechanicsburg,17050,PA,40.2102,-77.0047
16999,Mckeesport,15135-3012,PA,40.3478,-79.8642
16998,Masontown,15461-1727,PA,39.8467,-79.8998
16997,Manheim,17545-9709,PA,40.1637,-76.3952
16996,Manheim,17545-8106,PA,40.1637,-76.3952
16995,Malvern,19355-3504,PA,40.0362,-75.5139
16992,Madison township,18444-6613,PA,,
16990,Lower gwynedd,19002-2066,PA,40.2,-75.23
16989,Lower gwynedd,19002-2037,PA,40.2,-75.23
16988,Lock haven,17745-8709,PA,41.137,-77.4469
16987,Littlestown,17340-9525,PA,39.7445,-77.088
16986,Lititz,17543-9792,PA,40.1571,-76.3072
16985,Lititz,17543-9354,PA,40.1571,-76.3072
16984,Lititz,17543-7672,PA,40.1571,-76.3072
16983,Levittown,19055-1713,PA,40.1551,-74.8288
16982,Levittown,19054,PA,40.1551,-74.8288
16980,Lebanon,17042-6444,PA,40.3465,-76.4284
16979,Landisburg,17040-9341,PA,40.3426,-77.3072
16978,Lancaster,17601-5307,PA,40.0381,-76.3057
16976,Kutztown,19530,PA,40.5173,-75.7774
16971,Kunkletown,18058-8149,PA,40.8479,-75.4482
16969,Knoxville,16928,PA,41.9573,-77.4389
16968,King of prussia,19406-2531,PA,40.0893,-75.396
16967,Kennett square,19348-2023,PA,39.8467,-75.7116
16966,Jenkintown,19046,PA,40.0958,-75.1258
16965,Jefferson hills,15025-3437,PA,40.2912,-79.932
16963,Indiana,15701-2508,PA,40.6215,-79.1525
16961,Huntingdon valley,19006-6923,PA,40.1226,-75.0635
16960,Huntingdon valley,19006,PA,40.1226,-75.0635
16959,Hummelstown,17036-8840,PA,40.2654,-76.7083
16957,Honey brook,19344-9419,PA,40.0943,-75.9113
16956,Hazle township,18202-9644,PA,,
16955,Havertown,19083-5325,PA,39.9809,-75.3085
16954,Harrisburg,17110,PA,40.2663,-76.8861
16953,Greenville,16125,PA,41.4045,-80.3912
16952,Glenside,19038,PA,40.1023,-75.1521
16951,Glen mills,19342-3409,PA,39.9197,-75.4904
16950,Glen mills,19342-1105,PA,39.9197,-75.4904
16949,Gilbertsville,19525,PA,40.3201,-75.6102
16948,Gibsonia,15044-9793,PA,40.6301,-79.9695
16947,Frackville,17931-1824,PA,40.784,-76.2302
16945,Finleyville,15332-1511,PA,40.2523,-80.0028
16943,Felton,17322-8400,PA,39.8542,-76.565
16942,Feasterville trevose,19053-5970,PA,40.144,-75.0052
16940,Exton,19341-2785,PA,40.029,-75.6208
16938,Etters,17319-9402,PA,40.1487,-76.8192
16936,Erdenheim,19038-7855,PA,,
16934,Ephrata,17522-1668,PA,40.1799,-76.1789
16933,Emmaus,18049-2317,PA,40.5395,-75.4969
16932,Ellwood city,16117,PA,40.8617,-80.2865
16931,Elizabethtown,17022-3172,PA,40.1534,-76.6043
16930,Ebensburg,15931-4375,PA,40.4851,-78.7247
16929,Easton,18042-3510,PA,40.6916,-75.21
16928,Easton,18040-8204,PA,40.6916,-75.21
16927,Easton,18040-6687,PA,40.6916,-75.21
16926,East stroudsburg,18301-6801,PA,40.9995,-75.1813
16924,East mckeesport,15035-1502,PA,40.3831,-79.8064
16923,Dunmore,18512,PA,41.4198,-75.6324
16921,Doylestown,18901-3627,PA,40.31,-75.1305
16919,Downingtown,19335,PA,40.0065,-75.7033
16918,Denver,17517-1498,PA,40.2331,-76.1372
16917,Dallas,18612,PA,41.3362,-75.9633
16916,Croydon,19021-6909,PA,40.0873,-74.9035
16915,Conshohocken,19428-1504,PA,40.0793,-75.3016
